tid,text
926748560670056448,joshua sneezing (2017) https://t.co/WMVAic4OkG
925952839343624192,@kitawricks my asthma is kicking my ass right now 
927554943401291776,"Haayi sbale, you mean a person must be disabled and HIV + and have cancer and asthma to be considered for your lear https://t.co/otnizZVdvS"
925019164384940032,Im about to fake a asthma attack so I can get off
924428308867141634,Anybody ever overused ya asthma pump &amp; started hallucinating?
927075997752709121,"the front bottoms on tumblr: artistic quotes, calm visuals

actual tfb: brian screaming about steroids and a dead spider in his pocket"
924936874120097793,Can vitamin D protect against severe asthma attacks? https://t.co/JIUhZsBUU7
926169166113107968,@wembley89 @EmAFCTU Quite right. Might give someone an asthma attack.
927024710793289729,having a cold when you have bad asthma is the worst
926638474236710913,my asthma is in another level smfh
927575144830300160,McDonalds Sprite causes pneumonia https://t.co/7aQv9Cbvrx
924782742751010816,RT @jbhathaw: #WCSJ2017 in the Berkeley session on the environmental microbiome: asthma incidence related to reduced microbial exposure in
922903194086363136,My son has been sick and now we got an asthma attack and a double ear infection . I knew it was coming 
925364767295987713,"I have been told someone is coming to clean the mould and Mildew from our four year old kitchen Friday, with a chemical, Asthma can kill..!"
923899097559588864,"Plan ahead for a safe, allergy &amp; asthma-free Halloween for your child. https://t.co/Q0sK0IyBe5 https://t.co/4s7eKcgkl3"
927281894768517120,RT @_celia_marie_: Donald Trump cant even walk around a golf course and yall want to act like Hillary Clintons pneumonia was a scandal?
926949394372538369,RT @ayeeezar: Its straight asthma season! I CANNOT breathe
925203614007775232,@FLOTUS @POTUS @WhiteHouse Tell Trump I said what's up you should ask him if he could make it so people with asthma https://t.co/2pLneDmjie
924923484794433536,Dogs may help babies and children develop protection against eczema and asthma - Channel NewsAsia https://t.co/AkXrmlanki
925495493786038275,My asthma is super disrespectful right now
927584526318088192,I've been laughing to the replies to this tweet accusing Bart of using steroids use for a while now https://t.co/6vUQvOFlbc
926303416082513920,"@MrGermaphobe He nodded his head, he was exhausted after his asthma attack. Eddie also knew he couldn't change his https://t.co/PwAuuv4qHA"
927336625897603072,Can be sinus infections cause mines get them https://t.co/qJzvHMOsPA
927501044338262018,RT @BloomsburyL: Keep asthma at bay as the temperatures drop! https://t.co/Izt9l0ojci
926887041551536128,RT @DFID_UK: Child deaths from pneumonia are the 'untold horror' of the Syria crisis. #UKaid will help prevent them this winter: 
926861506037403648,@GhostlyAztec Oh no I can't chal you pal this game is me on mwr but on steroids
926213882141728768,Really asthma sasabay ka pa? I feel like Im gonna 
925792970896527361,i had to lay on the floor bc i was having an asthma attack to try n concentrate on breathing lmfaoo
927327140680310784,Ive had two asthma attacks this year &amp; it had nothing to do with strenuous exercise. And boy does it fcking hurt
924815900791914496,"Dogs may lower risk of childhood eczema, reduce asthma symptoms From:https://t.co/yx5srKK5wr https://t.co/agJRAaXUcD"
926856229644779520,"RT @chess254: day #110 of #100DaysOfCode up and running, coding on steroids #30Days30Sites https://t.co/pwqY0Nqz46"
927606889856360453,"@dvsch It's basically like, bootleg toys of the 80s and 90s on steroids"
924941986674741248,Dogs may protect children from asthma and psoriasis: https://t.co/GfkQtALp4v https://t.co/TpeoQI5jSK #news #Russia
923984281659150336,Smoking cigs is low key attractive but like I have asthma
927584615434473472,@BuffyBlogs But 15 degrees higher than that and my asthma starts kicking in.
926974864774303744,@KevoyStevens We need to put a little steroids on garveyism.
925417358432329729,I just had a big ass asthma attack walking to my car like wth
926906139144364032,Allergies wreaking havoc on me. Its a horrible feeling all morning sneezing while holding hot coffee (sometimes double fisting).
926948205123825664,@ArmstrongABC11 #ncstateshit on steroids
927612184783450113,Your preventer inhaler reduces inflammation in your airway &amp; lungs. Taking it twice daily should keep your asthma w https://t.co/RyTl9w5wys
926994273865797633,parisreview: Racism is like pneumonia and anti-Semitism is like the common coldeverybody has it. Grace Paley https://t.co/CNlfbWTUm9
923895140804104192,As a little dude the cats made his asthma AWFUL. Now it's no effect. My sister's cat has forgiven no one. Puffin sleeps with me every night
925390389284044800,My van is having an asthma attack what the fuck is going on https://t.co/ExJPm51X1k
924958191200489472,"@Lylaash_ Oh god, i can't imagine how scared y'all would had been.

I am ""lucky"" that my dog just have asthma and i https://t.co/65fflvA7ar"
926889993267830784,I was born to be a good one day today and now I have a sinus infection https://t.co/lok14MtvBX
925412746048532483,@pigeon_ebooks BABIES TTmTT something about kitty asthma is so cute though...
927278730392801280,Too cold to be going to anybodys party  fuck around &amp; catch a pneumonia 
927177566443552770,Chest feels weird&amp; having a shortness of breath its hard to breath Idk what is happing having asthma seems so scary Sympathy 2 those that do
924286581002964992,I need my asthma machine so bad rn
927584207152603136,RT @lickitoff: My sinus doing numbers right now I feel like ace boogie ... im@breathing different and shit
924663229141409793,My voice sound like Katy perry got asthma and gravel shoved down her throat with Mariah's 2014 Xmas vocals. Bitch I https://t.co/dftMa5QvF1
925767031047237632,"Ah my physical where I am told how bad my depression, anxiety, and asthma is"
925964411830980608,My asthma acting a foooool right now 
927678081891934208,Are you aware what to do whenever your child comes with an asthma attack? https://t.co/3UUOjczhtX
926118767469490177,I had an asthma attack at work and just ate my first full meal in over 5 days 
926216633068277760,I have asthma lmaoooo me https://t.co/Ppm6wwIUc5
927284507803340800,"This Pet Seat Cover is perfect at keeping spills, mud and dander OFF your seats!  

Shop  https://t.co/OPjEgpIyWe https://t.co/BV5Pkoj6Pt"
922846575738675201,"RT @WebMD: An asthma attack happens when inflammation in your airways is triggered, making the space inside smaller. "
924287914300858369,You know its going to be a great day when you wake up having an asthma attacking 
927175919428620289,"My ear hurts so much. I've never had an ear infection before. Plus having a sinus infection, I'm in hell!!!"
926971568844103680,They'll shoot Fitzpatrick up with steroids and he'll be fine
927196391973228545,this sinus headache is too much rn
925126900174999552,@MacyBell01 me when I look at homeboy... and cause I actually got asthma  https://t.co/AeMK8NM1pr
925768094005547008,Already got asthma cant fwt diabetes shi 
925397962674622464,RT @NewScienceWrld: Bristols children of the 90s study has just led to this groundbreaking asthma discovery https://t.co/9lf8TSh41H http
927273683521036288,"Have 500 photos to edit, but the Cavs sucked me in. 

Excuse - this dreadful sinus infection. Ugh..."
927664495295639552,"My cat LOVES to fuck with my asthma inhaler. Which is fine, until Im literally dying because I cant find it "
927067654845751296,Is it weird that I love sinus rinses?? I just feel so clean - it's like lighting candles and running a nice hot bath just for my sinuses! 
926677603049725953,RT @lilnig666: Was having sex this one time and we had to pause because he had an asthma attack and needed his inhaler lmaooooooo
926580224741072896,I got pneumonia but I feel soooo much better then yesterday ... I clearly had an asthma attack ... ignoring the chest pains
925228958450376704,RT @harvardmed: Scientists studying lung cell formation could inspire new treatments for disorders such as asthma and emphysema 
927284292534833154,No offense but why did it have to rain the same weekend I decided to listen to Sam Smith's new album so now my feels are on steroids
927345895808565250,"Do the #tcsnycmarathon, itll be fun they said; Im walking like a baby giraffe &amp; I may have pneumonia but who care https://t.co/TKsxeHy0Us"
927594116741025792,"@SoxMMA @lthomasnews Yoel has never tested positive for steroids plus he proved it was a tainted supplement, for wh https://t.co/cbhjkFWilT"
925796425065046017,"He's not had a pre season, came in injured.
Plays with a part time asthma patient in midfield.
Plays in the WRONG position."
924409114138238977,"Sad story, waking up because of asthma"
925932680130301952,my asthma is so bad when one season is transitioning into another
927231593877446656,Will school choice on steroids get a boost under a Trump administratio https://t.co/bTxPICSNua #edchat #educhat https://t.co/IWpoVLp1nf
927349874076672000,"@SeanAstin @nycmarathon Lol.  ""Those steroids are responsible for your nochternal emissions."" -Dan Akroyd."
926826651328983040,This sinus headache got me fucked up 
926424020320423936,@OddlyRod i got an asthma attack reading this
924782758618173441,RT @mizhanib: Having asthma is annoying 
926133501023449089,Dr visit in a half hour but as a person prone to pneumonia myself (thanks asthma) Im hoping I havent passed that along to her
924628285652459521,RT @SuitcaseAllergy: #ACAAI17 only outcomes that matter when using ultra expensive asthma drugs: exacerbations and Prednisone use
924823092739764224,"RT @BoobPunchTina: Closed captioning for asthma attack: whizzing 
#InhumanResources #SundayNightScares"
925704584487518208,i have asthma
925380952829845504,han seungwoo and kang seungsik i love u guys thank you for giving me asthma in a span of 24 hours
925689585878929409,Setback for AZ as tralokinumab flunks asthma trial https://t.co/KxgmGSzkyH
926852912013197312,RT @scienmag: Anabolic androgenic steroids may be associated with early coronary artery disease https://t.co/hgnoxszcgC
927169837717180416,@KamalaHarris ...and there is WAY too little asthma in kids these days as well!  #sarcasm
925490070773256195,Chance of suffering from asthma or allergy diseases: 1 in 6.
925321978092941312,"Great Post! Great Video! #AsthmaCures  https://t.co/b2v5uztMam #healthwomeninfo ""please retweet"" asthma"
927679724515708928,"My asthma started up in practice today and my wheezing was so loud, literally I've been asked by half the team if I'm okay "
927032002385133569,"@Andrew_s_day @BleacherReport You mean, steroids Silva?"
926224187357884416,"@MillieClinton I have asthma too bane of my life, am i right?! Im cursed by the brittle one + 7 year rule, which i https://t.co/yXPWm7RcG9"
